WHORegionCode,WHORegionName,CountryIso3,CountryTerritoryArea,IncomeWorldBankJune,Year,AntimicrobialClass,AWaRe,AWaReLabel,RouteOfAdministration,DDD,DID,Note
EUR,European Region,CHE,Switzerland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,I,57176.0,0.018534356,f
EUR,European Region,CHE,Switzerland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,18763224.9172967,6.082347316,f
EUR,European Region,CHE,Switzerland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,889127.16663,0.288222321,f
EUR,European Region,CHE,Switzerland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,7910.0,0.002564106,f
EUR,European Region,CHE,Switzerland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,11125346.4333333,3.606428064,f
EUR,European Region,CHE,Switzerland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,1131948.1666327,0.366936038,f
EUR,European Region,CHE,Switzerland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,f
EUR,European Region,CHE,Switzerland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,52900.64286,0.0171485,f
EUR,European Region,CHE,Switzerland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1307125.7975907,0.423722027,f
EUR,European Region,CHE,Switzerland,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,I,0.0,0.0,f
EUR,European Region,CHE,Switzerland,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,I,0.0,0.0,f
EUR,European Region,CHE,Switzerland,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,I,71804.0,0.023104704,f
EUR,European Region,CHE,Switzerland,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,I,53088.0,0.017082334,f
EUR,European Region,CHE,Switzerland,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,19809855.0086667,6.374302134,f
EUR,European Region,CHE,Switzerland,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,792497.83333,0.255005434,f
EUR,European Region,CHE,Switzerland,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,8611.0,0.002770828,f
EUR,European Region,CHE,Switzerland,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,10816251.9329967,3.480391875,f
EUR,European Region,CHE,Switzerland,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,1091708.1666963,0.351283665,f
EUR,European Region,CHE,Switzerland,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,f
EUR,European Region,CHE,Switzerland,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,56033.21429,0.018029974,f
EUR,European Region,CHE,Switzerland,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1360726.6726653,0.437846902,f
EUR,European Region,CHE,Switzerland,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,I,0.0,0.0,f
EUR,European Region,CHE,Switzerland,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,I,0.0,0.0,f
EUR,European Region,CHE,Switzerland,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,I,62874.0,0.020086965,f
EUR,European Region,CHE,Switzerland,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,I,52696.0,0.016835337,f
EUR,European Region,CHE,Switzerland,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,20134605.0,6.43259696,f
EUR,European Region,CHE,Switzerland,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,748319.0,0.239072706,f
EUR,European Region,CHE,Switzerland,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,8745.0,0.002793845,f
EUR,European Region,CHE,Switzerland,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,10342576.0,3.304242772,f
EUR,European Region,CHE,Switzerland,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,1112488.0,0.355417345,f
EUR,European Region,CHE,Switzerland,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,f
EUR,European Region,CHE,Switzerland,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,54712.0,0.017479378,f
EUR,European Region,CHE,Switzerland,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1369128.0,0.437408586,f
EUR,European Region,CHE,Switzerland,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,I,0.0,0.0,
EUR,European Region,CHE,Switzerland,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,I,0.0,0.0,
EUR,European Region,CHE,Switzerland,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,I,56217.0,0.017829155,
EUR,European Region,CHE,Switzerland,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,I,58632.0,0.018595069,
EUR,European Region,CHE,Switzerland,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,17496777.0,5.549082382,
EUR,European Region,CHE,Switzerland,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,638637.0,0.202542979,
EUR,European Region,CHE,Switzerland,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,6889.0,0.002184839,
EUR,European Region,CHE,Switzerland,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,8237209.0,2.612421218,
EUR,European Region,CHE,Switzerland,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,1091170.0,0.346063292,
EUR,European Region,CHE,Switzerland,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,CHE,Switzerland,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,54263.0,0.017209378,
EUR,European Region,CHE,Switzerland,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1463139.0,0.464032737,
EUR,European Region,CHE,Switzerland,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,I,0.0,0.0,
EUR,European Region,CHE,Switzerland,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,I,0.0,0.0,
EUR,European Region,CHE,Switzerland,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,I,56082.666663,0.017678514,
EUR,European Region,CHE,Switzerland,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,I,40656.0,0.012815683,
EUR,European Region,CHE,Switzerland,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,17332234.5791967,5.463508918,
EUR,European Region,CHE,Switzerland,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,622346.0,0.196177412,
EUR,European Region,CHE,Switzerland,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,6575.0,0.002072587,
EUR,European Region,CHE,Switzerland,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,7496931.166333,2.363200792,
EUR,European Region,CHE,Switzerland,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,973927.666663,0.307003834,
EUR,European Region,CHE,Switzerland,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,CHE,Switzerland,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,54926.1587347,0.017313967,
EUR,European Region,CHE,Switzerland,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1393667.678583,0.439315202,
EUR,European Region,CHE,Switzerland,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,I,0.0,0.0,
EUR,European Region,CHE,Switzerland,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,I,0.0,0.0,
EUR,European Region,CHE,Switzerland,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,I,51179.333333,0.016042313,
EUR,European Region,CHE,Switzerland,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,I,34216.0,0.010725107,
EUR,European Region,CHE,Switzerland,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,21038984.0121333,6.594731414,
EUR,European Region,CHE,Switzerland,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,578862.5,0.181446154,
EUR,European Region,CHE,Switzerland,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,7237.5,0.002268616,
EUR,European Region,CHE,Switzerland,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,8673078.5830036,2.718602008,
EUR,European Region,CHE,Switzerland,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,1166039.4999977,0.36549851,
EUR,European Region,CHE,Switzerland,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,CHE,Switzerland,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,65550.2460291,0.02054695,
EUR,European Region,CHE,Switzerland,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1634395.6964,0.512306152,
EUR,European Region,CHE,Switzerland,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,I,0.0,0.0,
EUR,European Region,CHE,Switzerland,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,I,0.0,0.0,
EUR,European Region,CHE,Switzerland,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,I,48426.0,0.014956661,
EUR,European Region,CHE,Switzerland,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,I,40712.0,0.012574146,
EUR,European Region,CHE,Switzerland,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,23388724.7537967,7.223748076,
EUR,European Region,CHE,Switzerland,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,568791.0,0.175674516,
EUR,European Region,CHE,Switzerland,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,7140.0,0.002205232,
EUR,European Region,CHE,Switzerland,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,9411925.9999997,2.906929873,
EUR,European Region,CHE,Switzerland,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,1105647.666744,0.341485921,
EUR,European Region,CHE,Switzerland,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,CHE,Switzerland,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,63588.166666,0.019639552,
EUR,European Region,CHE,Switzerland,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1519751.38687267,0.469384384,
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,132629228.94,13.223832116,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,1117309.3333,0.111401621,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,0.0,0.0,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,29656910.383337,2.95695006,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,1181342.8333,0.117786065,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,29365.125,0.00292782,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,0.0,0.0,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1191019.9940473,0.118750903,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,150375355.38667,14.629949401,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,1151933.0,0.112071034,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,0.0,0.0,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,33703501.71633,3.278998234,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,15486811.2087,1.506704763,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,37269.0,0.003625884,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,0.0,0.0,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1385408.097222,0.13478569,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,85757008.15,7.538770282,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,1156197.5833,0.101639595,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,0.0,0.0,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,27365597.5583,2.40566875,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,678169.94993333,0.059616878,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,36871.125,0.003241285,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,0.0,0.0,f
AFR,African Region,CIV,Côte d'Ivoire,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,433012.597222,0.038065579,f
AMR,Region of the Americas,COL,Colombia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,I,0.0,0.0,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,I,0.0,0.0,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,I,0.0,0.0,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,I,49742.0,0.002765581,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,212162050.492,11.795895687,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,209584.0,0.01165256,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,12050.0,0.000669962,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,98679134.10022,5.486413609,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,60532179.5037,3.365499501,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,775.0,4.31e-05,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,403897.5952367,0.022456109,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,28422466.345,1.580247024,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,I,0.0,0.0,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,I,0.0,0.0,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,I,0.0,0.0,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,I,26264.0,0.001433749,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,204730951.463,11.176244422,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,258092.0,0.014089219,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,12355.0,0.000674458,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,71602944.95889,3.908798394,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,66650901.067367,3.638466756,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,523628.25,0.02858481,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,19129285.69033,1.044265973,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,I,0.0,0.0,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,I,0.0,0.0,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,I,0.0,0.0,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,I,19860.0,0.001068334,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,201068094.901,10.81610706,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,266835.0,0.014353923,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,11200.0,0.000602484,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,101369660.322,5.453003868,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,81794453.14,4.399989782,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,545449.103173,0.029341482,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,29561136.833633,1.590189737,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,248560337.507,13.218801868,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,632514.0,0.033638018,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,88600.0,0.004711877,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,119628624.70533,6.362025027,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,77059045.7307,4.098112628,
AMR,Region of the Americas,COL,Colombia,Upper middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
